"id","recclass","mass","fall","year","reclat","reclong"
29332,"L6",8.8,"Found",1982,-71.5,35.66667
29333,"L6",2.68,"Found",1982,-71.5,35.66667
29334,"H5-6",2.1,"Found",1982,-71.5,35.66667
29335,"L6",2.9,"Found",1982,-71.5,35.66667
29336,"L6",5.48,"Found",1982,-71.5,35.66667
29337,"L6",9.32,"Found",1982,-71.5,35.66667
29338,"L6",60.23,"Found",1982,-71.5,35.66667
29339,"L6",26.45,"Found",1982,-71.5,35.66667
29340,"L6",1.08,"Found",1982,-71.5,35.66667
29341,"L6",25.81,"Found",1982,-71.5,35.66667
29342,"L6",5.47,"Found",1982,-71.5,35.66667
29343,"L6",15.11,"Found",1982,-71.5,35.66667
29344,"L6",9.18,"Found",1982,-71.5,35.66667
29345,"L3",5.83,"Found",1982,-71.5,35.66667
29346,"L6",7.35,"Found",1982,-71.5,35.66667
29347,"L6",67,"Found",1982,-71.5,35.66667
29348,"L6",3.11,"Found",1982,-71.5,35.66667
29349,"L6",8.15,"Found",1982,-71.5,35.66667
29350,"L6",43.51,"Found",1982,-71.5,35.66667
29351,"L6",28.67,"Found",1982,-71.5,35.66667
29352,"L6",3.92,"Found",1982,-71.5,35.66667
29353,"L6",5.04,"Found",1982,-71.5,35.66667
29354,"H4",3.08,"Found",1982,-71.5,35.66667
29355,"H6",757.56,"Found",1982,-71.5,35.66667
29356,"C1/2-ung",41.73,"Found",1982,-71.5,35.66667
29357,"H6",3622,"Found",1982,-71.5,35.66667
29358,"H4",398.66,"Found",1982,-71.5,35.66667
29359,"L6",35.9,"Found",1982,-71.5,35.66667
29360,"H4",25.67,"Found",1982,-71.5,35.66667
29361,"H4",11.33,"Found",1982,-71.5,35.66667
29362,"L6",7.61,"Found",1982,-71.5,35.66667
29363,"L6",1.5,"Found",1982,-71.5,35.66667
29364,"L6",3.17,"Found",1982,-71.5,35.66667
29365,"L6",10.97,"Found",1982,-71.5,35.66667
29366,"H6",3.2,"Found",1982,-71.5,35.66667
29367,"L6",2.11,"Found",1982,-71.5,35.66667
29368,"L6",3.28,"Found",1982,-71.5,35.66667
29369,"L6",2.32,"Found",1982,-71.5,35.66667
29370,"L6",0.96,"Found",1982,-71.5,35.66667
29371,"H6",1122.64,"Found",1982,-71.5,35.66667
29372,"L6",884.6,"Found",1982,-71.5,35.66667
29373,"LL3.5",56.02,"Found",1982,-71.5,35.66667
29374,"LL4",30.28,"Found",1982,-71.5,35.66667
29375,"H4",39.84,"Found",1982,-71.5,35.66667
29376,"H4",227.64,"Found",1982,-71.5,35.66667
29377,"L6",15.6,"Found",1982,-71.5,35.66667
29378,"H6",4.79,"Found",1982,-71.5,35.66667
29379,"H4",84.49,"Found",1982,-71.5,35.66667
29380,"L4",16.48,"Found",1982,-71.5,35.66667
29381,"L6",1238.83,"Found",1982,-71.5,35.66667
29382,"H5",2581,"Found",1982,-71.5,35.66667
29383,"EH-imp melt",43.59,"Found",1982,-71.5,35.66667
29384,"LL6",1.7,"Found",1982,-71.5,35.66667
29385,"CK6",147.52,"Found",1982,-71.5,35.66667
29386,"Lunar (anorth)",36.67,"Found",1982,-71.5,35.66667
29387,"Lunar (anorth)",27.04,"Found",1982,-71.5,35.66667
29388,"L6",0.75,"Found",1982,-71.5,35.66667
29389,"LL3.7",25.24,"Found",1982,-71.5,35.66667
29390,"L6",3.6,"Found",1982,-71.5,35.66667
29391,"Eucrite",5.29,"Found",1982,-71.5,35.66667
29392,"L6",31.93,"Found",1982,-71.5,35.66667
29393,"LL6",3.8,"Found",1982,-71.5,35.66667
29394,"H5",3.39,"Found",1982,-71.5,35.66667
29395,"LL6",2.03,"Found",1982,-71.5,35.66667
29396,"Eucrite-mmict",11,"Found",1982,-71.5,35.66667
29397,"H4",7.37,"Found",1982,-71.5,35.66667
29398,"H4",6.34,"Found",1982,-71.5,35.66667
29399,"H3",8.09,"Found",1982,-71.5,35.66667
29400,"L6",1.55,"Found",1982,-71.5,35.66667
29401,"L6",1.45,"Found",1982,-71.5,35.66667
29402,"H3",5.31,"Found",1982,-71.5,35.66667
29403,"Eucrite",46.73,"Found",1982,-71.5,35.66667
29404,"Eucrite-pmict",36.69,"Found",1982,-71.5,35.66667
29405,"Diogenite",62,"Found",1982,-71.5,35.66667
29406,"L6",88.52,"Found",1983,-71.83333,35.5
29407,"H4",7.79,"Found",1983,-71.5,35.66667
29408,"H5",3.57,"Found",1983,-71.5,35.66667
29409,"L6",29.67,"Found",1983,-71.5,35.66667
29410,"H5",2.6,"Found",1983,-71.5,35.66667
29411,"H5",16.06,"Found",1983,-71.5,35.66667
29412,"Achondrite-ung",3.37,"Found",1983,-71.5,35.66667
29413,"L6",8.32,"Found",1983,-71.5,35.66667
29414,"H4",13.9,"Found",1983,-71.5,35.66667
29415,"L6",10.65,"Found",1983,-71.5,35.66667
29416,"H5",13.48,"Found",1983,-71.5,35.66667
29417,"H5",5.94,"Found",1983,-71.5,35.66667
29418,"L6",3.41,"Found",1983,-71.5,35.66667
29419,"H5",5.3,"Found",1983,-71.5,35.66667
29420,"L6",5.22,"Found",1983,-71.5,35.66667
29421,"H4",53.42,"Found",1983,-71.5,35.66667
29422,"H4",6.91,"Found",1983,-71.5,35.66667
29423,"H4",3.78,"Found",1983,-71.5,35.66667
29424,"H4",2.83,"Found",1983,-71.5,35.66667
29425,"H4",6.3,"Found",1983,-71.5,35.66667
29426,"H4",1.33,"Found",1983,-71.5,35.66667
29427,"H4",1.14,"Found",1983,-71.5,35.66667
29428,"H4",3.41,"Found",1983,-71.5,35.66667
29429,"H4",2.85,"Found",1983,-71.5,35.66667
29430,"H5",1.64,"Found",1983,-71.5,35.66667
29431,"H5",1.34,"Found",1983,-71.5,35.66667
29432,"H5",1.8,"Found",1983,-71.5,35.66667
29433,"H5",0.36,"Found",1983,-71.5,35.66667
29434,"H5",3.28,"Found",1983,-71.5,35.66667
29435,"H5",0.14,"Found",1983,-71.5,35.66667
29436,"H5",2.44,"Found",1983,-71.5,35.66667
29437,"H5",0.57,"Found",1983,-71.5,35.66667
29438,"H5",0.01,"Found",1983,-71.5,35.66667
29439,"H3",0.55,"Found",1983,-71.5,35.66667
29440,"H4",3.06,"Found",1983,-71.5,35.66667
29441,"L6",1.73,"Found",1983,-71.5,35.66667
29442,"H4",3.56,"Found",1983,-71.5,35.66667
29443,"H4",6.66,"Found",1983,-71.5,35.66667
29444,"CO3",1.34,"Found",1983,-71.5,35.66667
29445,"L3.7",11.43,"Found",1983,-71.5,35.66667
29446,"L3",1.94,"Found",1983,-71.5,35.66667
29448,"L6",14.07,"Found",1984,-71.83333,35.5
29449,"L4",4.39,"Found",1984,-71.5,35.66667
29450,"CM2",2.51,"Found",1984,-71.5,35.66667
29451,"EH6",10.7,"Found",1984,-71.5,35.66667
29452,"E5",3.38,"Found",1984,-71.5,35.66667
29453,"E5",0.12,"Found",1984,-71.5,35.66667
29454,"E5",0.38,"Found",1984,-71.5,35.66667
29455,"E5",0.02,"Found",1984,-71.5,35.66667
29456,"L4",27.66,"Found",1984,-71.5,35.66667
29457,"L5",1427.07,"Found",1984,-71.5,35.66667
29458,"L3.6",68.84,"Found",1984,-71.5,35.66667
29459,"CM2",5.63,"Found",1984,-71.5,35.66667
29460,"Eucrite",0.66,"Found",1984,-71.5,35.66667
29461,"EH-imp melt",68.58,"Found",1984,-71.5,35.66667
29462,"L6",5.17,"Found",1984,-71.5,35.66667
29464,"L3",8.18,"Found",1984,-71.5,35.66667
29465,"L6",19.22,"Found",1984,-71.5,35.66667
29466,"L6",4.77,"Found",1984,-71.5,35.66667
29467,"L6",35.83,"Found",1984,-71.5,35.66667
29468,"L6",21.08,"Found",1984,-71.5,35.66667
29469,"L6",2.24,"Found",1984,-71.5,35.66667
29470,"H4",7.9,"Found",1984,-71.5,35.66667
29471,"OC",9.46,"Found",1984,-71.5,35.66667
29472,"H6",7.4,"Found",1984,-71.5,35.66667
29473,"H5",128.05,"Found",1984,-71.5,35.66667
29474,"H4",64.14,"Found",1984,-71.5,35.66667
29475,"H6",3.65,"Found",1984,-71.5,35.66667
29476,"H4",44.81,"Found",1984,-71.5,35.66667
29477,"H4",4.5,"Found",1984,-71.5,35.66667
29478,"H5",1.35,"Found",1984,-71.5,35.66667
29479,"H5",6.07,"Found",1984,-71.5,35.66667
29480,"H5",2.76,"Found",1984,-71.5,35.66667
29481,"H5",31.38,"Found",1984,-71.5,35.66667
29482,"L6",6748,"Found",1984,-71.5,35.66667
29483,"H4",3.7,"Found",1984,-71.5,35.66667
29484,"H4",1.56,"Found",1984,-71.5,35.66667
29485,"H4",1.89,"Found",1984,-71.5,35.66667
29486,"H4",60.8,"Found",1984,-71.5,35.66667
29487,"H4",4.11,"Found",1984,-71.5,35.66667
29488,"H4",2.13,"Found",1984,-71.5,35.66667
29489,"H4",4.25,"Found",1984,-71.5,35.66667
29490,"H4",6.06,"Found",1984,-71.5,35.66667
29491,"H4",0.2,"Found",1984,-71.5,35.66667
29492,"H4",4.99,"Found",1984,-71.5,35.66667
29493,"H4",88.17,"Found",1984,-71.5,35.66667
29494,"H4",5.86,"Found",1984,-71.5,35.66667
29495,"Ureilite",53.35,"Found",1984,-71.5,35.66667
29496,"CR2",14.5,"Found",1984,-71.5,35.66667
29497,"H4",12.12,"Found",1984,-71.5,35.66667
29498,"Pallasite, ungrouped",54.86,"Found",1984,-71.5,35.66667
29499,"CM2",3.29,"Found",1984,-71.5,35.66667
29500,"H4",10.99,"Found",1984,-71.5,35.66667
29501,"H3.5",13.13,"Found",1984,-71.5,35.66667
29502,"H4",1.06,"Found",1984,-71.5,35.66667
29503,"L6",3.23,"Found",1984,-71.5,35.66667
29504,"H5",79.3,"Found",1984,-71.5,35.66667
29505,"H5",6.05,"Found",1984,-71.5,35.66667
29506,"L6",5.72,"Found",1984,-71.5,35.66667
29507,"L6",6.43,"Found",1986,-71.83333,35.5
29508,"H5",3.48,"Found",1986,-71.5,35.66667
29509,"L6",4.33,"Found",1986,-71.5,35.66667
29510,"EH-imp melt",62.78,"Found",1986,-71.5,35.66667
29511,"L3",39.07,"Found",1986,-71.5,35.66667
29512,"Eucrite",6.47,"Found",1986,-71.5,35.66667
29513,"L6",17.93,"Found",1986,-71.5,35.66667
29514,"H4",27.64,"Found",1986,-71.5,35.66667
29515,"CV3",60.69,"Found",1986,-71.5,35.66667
29516,"L6",4.2,"Found",1986,-71.5,35.66667
29517,"H5",9.13,"Found",1986,-71.5,35.66667
29518,"L6",9.97,"Found",1986,-71.5,35.66667
29519,"L6",5.43,"Found",1986,-71.5,35.66667
29520,"L6",6.24,"Found",1986,-71.5,35.66667
29521,"CM2",4.64,"Found",1986,-71.5,35.66667
29522,"H4",9.01,"Found",1986,-71.5,35.66667
29523,"H6",15.3,"Found",1986,-71.5,35.66667
29524,"L6",18.34,"Found",1986,-71.5,35.66667
29525,"L6",12.66,"Found",1986,-71.5,35.66667
29526,"L6",8.69,"Found",1986,-71.5,35.66667
29527,"L6",7.95,"Found",1986,-71.5,35.66667
29528,"L6",4.8,"Found",1986,-71.5,35.66667
29529,"L6",4.77,"Found",1986,-71.5,35.66667
29530,"L6",4.7,"Found",1986,-71.5,35.66667
29531,"L6",4.08,"Found",1986,-71.5,35.66667
29532,"L6",2.44,"Found",1986,-71.5,35.66667
29533,"L6",2.21,"Found",1986,-71.5,35.66667
29534,"C6",3.92,"Found",1986,-71.5,35.66667
29535,"CI1",11.83,"Found",1986,-71.5,35.66667
29536,"L6",10.72,"Found",1986,-71.5,35.66667
29537,"L6",10.29,"Found",1986,-71.5,35.66667
29538,"Lunar (anorth)",648.43,"Found",1986,-71.5,35.66667
29540,"CM2",0.65,"Found",1986,-71.5,35.66667
29541,"L6",2.41,"Found",1986,-71.5,35.66667
29542,"L5",603.9,"Found",1986,-71.5,35.66667
29543,"L6",7.9,"Found",1986,-71.5,35.66667
29544,"L6",3.18,"Found",1986,-71.5,35.66667
29545,"CM2",9.32,"Found",1986,-71.5,35.66667
29546,"L6",1.69,"Found",1986,-71.5,35.66667
29547,"L6",1.5,"Found",1986,-71.5,35.66667
29548,"L6",12.2,"Found",1986,-71.5,35.66667
29549,"H5",2.2,"Found",1986,-71.5,35.66667
29550,"L6",4.65,"Found",1986,-71.5,35.66667
29551,"L6",2.59,"Found",1986,-71.5,35.66667
29552,"L6",26.32,"Found",1986,-71.5,35.66667
29553,"L3",1.54,"Found",1986,-71.5,35.66667
29554,"Eucrite-pmict",6.05,"Found",1986,-71.5,35.66667
29555,"L6",6.73,"Found",1986,-71.5,35.66667
29556,"H6",2.35,"Found",1986,-71.5,35.66667
29557,"H4",889.29,"Found",1986,-71.5,35.66667
29558,"H4",23.8,"Found",1986,-71.5,35.66667
29559,"L6",19.53,"Found",1986,-71.5,35.66667
29560,"H4",10.98,"Found",1986,-71.5,35.66667
29561,"L3.8",137.49,"Found",1986,-71.5,35.66667
29562,"L6",36.23,"Found",1986,-71.5,35.66667
29563,"L6",2.6,"Found",1986,-71.5,35.66667
29564,"L6",0.17,"Found",1986,-71.5,35.66667
29565,"H5",8.17,"Found",1986,-71.5,35.66667
29566,"L6",8.47,"Found",1986,-71.5,35.66667
29567,"H4",38.84,"Found",1986,-71.5,35.66667
29568,"H4",20.33,"Found",1986,-71.5,35.66667
29569,"H4",33.76,"Found",1986,-71.5,35.66667
29570,"H4",40.06,"Found",1986,-71.5,35.66667
29571,"H4",21.74,"Found",1986,-71.5,35.66667
29572,"H4",20.04,"Found",1986,-71.5,35.66667
29573,"H4",22.84,"Found",1986,-71.5,35.66667
29574,"H4",25.74,"Found",1986,-71.5,35.66667
29575,"H4",20.48,"Found",1986,-71.5,35.66667
29576,"H4",19.85,"Found",1986,-71.5,35.66667
29577,"H4",16.86,"Found",1986,-71.5,35.66667
29578,"H4",15.27,"Found",1986,-71.5,35.66667
29579,"H4",15.6,"Found",1986,-71.5,35.66667
29580,"H4",22.99,"Found",1986,-71.5,35.66667
29581,"H4",15.11,"Found",1986,-71.5,35.66667
29582,"H4",22.89,"Found",1986,-71.5,35.66667
29583,"H4",11.47,"Found",1986,-71.5,35.66667
29584,"H4",9.63,"Found",1986,-71.5,35.66667
29585,"H4",14.05,"Found",1986,-71.5,35.66667
29586,"H4",10.37,"Found",1986,-71.5,35.66667
29587,"H4",10.65,"Found",1986,-71.5,35.66667
29588,"H4",7.34,"Found",1986,-71.5,35.66667
29589,"H4",8.88,"Found",1986,-71.5,35.66667
29590,"H4",7.43,"Found",1986,-71.5,35.66667
29591,"H4",10.54,"Found",1986,-71.5,35.66667
29592,"H4",9.18,"Found",1986,-71.5,35.66667
29593,"H4",12.21,"Found",1986,-71.5,35.66667
29594,"H4",11.65,"Found",1986,-71.5,35.66667
29595,"H4",6.48,"Found",1986,-71.5,35.66667
29596,"H4",10.03,"Found",1986,-71.5,35.66667
29597,"H4",12.34,"Found",1986,-71.5,35.66667
29598,"H4",8.7,"Found",1986,-71.5,35.66667
29599,"H4",6.65,"Found",1986,-71.5,35.66667
29600,"H4",5.35,"Found",1986,-71.5,35.66667
29601,"H4",8.34,"Found",1986,-71.5,35.66667
29602,"H4",6.29,"Found",1986,-71.5,35.66667
29603,"H4",8.19,"Found",1986,-71.5,35.66667
29604,"H4",6.52,"Found",1986,-71.5,35.66667
29605,"H4",11.14,"Found",1986,-71.5,35.66667
29606,"H4",7.78,"Found",1986,-71.5,35.66667
29607,"H4",8.36,"Found",1986,-71.5,35.66667
29608,"H4",5.35,"Found",1986,-71.5,35.66667
29609,"H4",9.84,"Found",1986,-71.5,35.66667
29610,"H4",7.54,"Found",1986,-71.5,35.66667
29611,"H4",7.18,"Found",1986,-71.5,35.66667
29612,"H4",6.53,"Found",1986,-71.5,35.66667
29613,"H4",6.57,"Found",1986,-71.5,35.66667
29614,"H4",6.63,"Found",1986,-71.5,35.66667
29615,"H4",5.35,"Found",1986,-71.5,35.66667
29616,"H4",3.73,"Found",1986,-71.5,35.66667
29617,"H4",6.83,"Found",1986,-71.5,35.66667
29618,"H4",4.42,"Found",1986,-71.5,35.66667
29619,"H4",3.54,"Found",1986,-71.5,35.66667
29620,"H4",2.28,"Found",1986,-71.5,35.66667
29621,"H4",1.99,"Found",1986,-71.5,35.66667
29622,"H4",3.78,"Found",1986,-71.5,35.66667
29623,"H4",3.68,"Found",1986,-71.5,35.66667
29624,"H4",2.35,"Found",1986,-71.5,35.66667
29625,"H4",3.58,"Found",1986,-71.5,35.66667
29626,"H4",2.1,"Found",1986,-71.5,35.66667
29627,"H4",2.43,"Found",1986,-71.5,35.66667
29628,"H4",3.54,"Found",1986,-71.5,35.66667
29629,"H4",2.18,"Found",1986,-71.5,35.66667
29630,"H4",6.22,"Found",1986,-71.5,35.66667
29631,"H4",4.48,"Found",1986,-71.5,35.66667
29632,"H4",4.88,"Found",1986,-71.5,35.66667
29633,"H4",2.96,"Found",1986,-71.5,35.66667
29634,"H4",2.79,"Found",1986,-71.5,35.66667
29635,"H4",2.59,"Found",1986,-71.5,35.66667
29636,"H4",2.17,"Found",1986,-71.5,35.66667
29637,"H4",3.36,"Found",1986,-71.5,35.66667
29638,"H4",2.86,"Found",1986,-71.5,35.66667
29639,"H4",2.43,"Found",1986,-71.5,35.66667
29640,"H4",2.07,"Found",1986,-71.5,35.66667
29641,"H4",2.33,"Found",1986,-71.5,35.66667
29642,"H4",1.55,"Found",1986,-71.5,35.66667
29643,"H4",3.05,"Found",1986,-71.5,35.66667
29644,"H4",2.57,"Found",1986,-71.5,35.66667
29645,"H4",2.47,"Found",1986,-71.5,35.66667
29646,"H4",0.85,"Found",1986,-71.5,35.66667
29647,"H4",2.7,"Found",1986,-71.5,35.66667
29648,"H4",1.82,"Found",1986,-71.5,35.66667
29649,"H4",2.52,"Found",1986,-71.5,35.66667
29650,"H4",2.62,"Found",1986,-71.5,35.66667
29651,"H4",1.55,"Found",1986,-71.5,35.66667
29652,"H4",1.18,"Found",1986,-71.5,35.66667
29653,"H4",2.76,"Found",1986,-71.5,35.66667
29654,"H4",2.2,"Found",1986,-71.5,35.66667
29655,"H4",1.51,"Found",1986,-71.5,35.66667
29656,"H4",3.33,"Found",1986,-71.5,35.66667
29657,"H4",1.45,"Found",1986,-71.5,35.66667
29658,"H4",1.86,"Found",1986,-71.5,35.66667
29659,"H4",1.28,"Found",1986,-71.5,35.66667
29660,"H4",0.98,"Found",1986,-71.5,35.66667
29661,"H4",2.05,"Found",1986,-71.5,35.66667
29662,"H4",1.49,"Found",1986,-71.5,35.66667
29663,"H4",1.83,"Found",1986,-71.5,35.66667
29664,"H4",1.55,"Found",1986,-71.5,35.66667
29665,"H4",1.5,"Found",1986,-71.5,35.66667
29666,"H4",1.22,"Found",1986,-71.5,35.66667
29667,"H4",0.91,"Found",1986,-71.5,35.66667
29668,"H4",1.02,"Found",1986,-71.5,35.66667
29669,"H4",1.09,"Found",1986,-71.5,35.66667
29670,"H4",1.63,"Found",1986,-71.5,35.66667
29671,"H4",1.15,"Found",1986,-71.5,35.66667
29672,"H4",1.29,"Found",1986,-71.5,35.66667
29673,"H4",1.18,"Found",1986,-71.5,35.66667
29674,"H4",0.81,"Found",1986,-71.5,35.66667
29675,"H4",0.59,"Found",1986,-71.5,35.66667
29676,"H4",1.12,"Found",1986,-71.5,35.66667
29677,"H4",0.86,"Found",1986,-71.5,35.66667
29678,"H4",1.16,"Found",1986,-71.5,35.66667
29679,"H4",0.58,"Found",1986,-71.5,35.66667
29680,"H4",0.85,"Found",1986,-71.5,35.66667
29681,"H4",0.63,"Found",1986,-71.5,35.66667
29682,"H4",1.07,"Found",1986,-71.5,35.66667
29683,"H4",0.74,"Found",1986,-71.5,35.66667
29684,"H4",0.61,"Found",1986,-71.5,35.66667
29685,"H4",0.87,"Found",1986,-71.5,35.66667
29686,"H4",0.41,"Found",1986,-71.5,35.66667
29687,"H4",0.25,"Found",1986,-71.5,35.66667
29688,"H4",0.3,"Found",1986,-71.5,35.66667
29689,"H4",0.21,"Found",1986,-71.5,35.66667
29690,"H4",0.2,"Found",1986,-71.5,35.66667
29691,"H4",3.08,"Found",1986,-71.5,35.66667
29692,"H4",229.26,"Found",1986,-71.5,35.66667
29693,"H4",55.06,"Found",1986,-71.5,35.66667
29694,"H4",23.62,"Found",1986,-71.5,35.66667
29695,"H4",40.78,"Found",1986,-71.5,35.66667
29696,"H6",18.07,"Found",1986,-71.5,35.66667
29697,"H4",19.22,"Found",1986,-71.5,35.66667
29698,"H4",15.66,"Found",1986,-71.5,35.66667
29699,"H4",10.31,"Found",1986,-71.5,35.66667
29700,"H4",9.52,"Found",1986,-71.5,35.66667
29701,"H4",7.94,"Found",1986,-71.5,35.66667
29702,"H4",12.88,"Found",1986,-71.5,35.66667
29703,"H4",5.75,"Found",1986,-71.5,35.66667
29704,"H4",11.6,"Found",1986,-71.5,35.66667
29705,"H4",10.07,"Found",1986,-71.5,35.66667
29706,"H4",8.95,"Found",1986,-71.5,35.66667
29707,"H4",9.08,"Found",1986,-71.5,35.66667
29708,"H4",9.74,"Found",1986,-71.5,35.66667
29709,"H4",3.85,"Found",1986,-71.5,35.66667
29710,"H4",4.25,"Found",1986,-71.5,35.66667
29711,"H4",6.55,"Found",1986,-71.5,35.66667
29712,"H4",7.22,"Found",1986,-71.5,35.66667
29713,"H4",6,"Found",1986,-71.5,35.66667
29714,"H4",3.93,"Found",1986,-71.5,35.66667
29715,"H4",2.82,"Found",1986,-71.5,35.66667
29716,"H4",6.53,"Found",1986,-71.5,35.66667
29717,"H4",3.18,"Found",1986,-71.5,35.66667
29718,"H4",2.32,"Found",1986,-71.5,35.66667
29719,"H4",2.95,"Found",1986,-71.5,35.66667
29720,"H4",3.62,"Found",1986,-71.5,35.66667
29721,"H4",6.62,"Found",1986,-71.5,35.66667
29722,"H4",6.32,"Found",1986,-71.5,35.66667
29723,"H4",4.13,"Found",1986,-71.5,35.66667
29724,"H4",5.59,"Found",1986,-71.5,35.66667
29725,"H4",4.39,"Found",1986,-71.5,35.66667
29726,"H4",5.55,"Found",1986,-71.5,35.66667
29727,"H4",6.02,"Found",1986,-71.5,35.66667
29728,"H4",3.18,"Found",1986,-71.5,35.66667
29730,"H4",2.96,"Found",1986,-71.5,35.66667
29731,"H4",2.04,"Found",1986,-71.5,35.66667
29732,"H4",1.68,"Found",1986,-71.5,35.66667
29733,"H4",2.07,"Found",1986,-71.5,35.66667
29734,"H4",2.11,"Found",1986,-71.5,35.66667
29735,"H4",1.86,"Found",1986,-71.5,35.66667
29736,"H4",1.77,"Found",1986,-71.5,35.66667
29737,"H4",2.24,"Found",1986,-71.5,35.66667
29738,"H4",2.24,"Found",1986,-71.5,35.66667
29739,"H4",1.9,"Found",1986,-71.5,35.66667
29740,"H4",2.29,"Found",1986,-71.5,35.66667
29741,"H4",2.17,"Found",1986,-71.5,35.66667
29742,"H4",1.64,"Found",1986,-71.5,35.66667
29743,"H4",2,"Found",1986,-71.5,35.66667
29744,"H4",2.38,"Found",1986,-71.5,35.66667
29745,"H4",2.83,"Found",1986,-71.5,35.66667
29746,"H4",1.89,"Found",1986,-71.5,35.66667
29747,"H4",1.6,"Found",1986,-71.5,35.66667
29748,"H4",1.38,"Found",1986,-71.5,35.66667
29749,"H4",1.4,"Found",1986,-71.5,35.66667
29750,"H4",1.15,"Found",1986,-71.5,35.66667
29751,"H4",0.95,"Found",1986,-71.5,35.66667
29752,"H4",1.32,"Found",1986,-71.5,35.66667
29753,"H4",1.09,"Found",1986,-71.5,35.66667
29754,"H4",0.89,"Found",1986,-71.5,35.66667
29755,"H4",1.12,"Found",1986,-71.5,35.66667
29756,"H4",0.7,"Found",1986,-71.5,35.66667
29757,"H4",1.14,"Found",1986,-71.5,35.66667
29758,"H4",1.51,"Found",1986,-71.5,35.66667
29759,"H4",1.3,"Found",1986,-71.5,35.66667
29760,"H4",1.11,"Found",1986,-71.5,35.66667
29761,"H4",1.6,"Found",1986,-71.5,35.66667
29762,"H4",0.97,"Found",1986,-71.5,35.66667
29763,"H4",1.18,"Found",1986,-71.5,35.66667
29764,"H4",1.05,"Found",1986,-71.5,35.66667
29765,"H4",0.73,"Found",1986,-71.5,35.66667
29766,"H4",0.51,"Found",1986,-71.5,35.66667
29767,"H4",0.88,"Found",1986,-71.5,35.66667
29768,"H4",0.65,"Found",1986,-71.5,35.66667
29769,"H4",0.86,"Found",1986,-71.5,35.66667
29770,"H4",0.68,"Found",1986,-71.5,35.66667
29771,"H4",0.87,"Found",1986,-71.5,35.66667
29772,"H4",0.44,"Found",1986,-71.5,35.66667
29773,"H4",0.82,"Found",1986,-71.5,35.66667
29774,"H4",0.51,"Found",1986,-71.5,35.66667
29775,"H4",0.28,"Found",1986,-71.5,35.66667
29776,"H4",1.17,"Found",1986,-71.5,35.66667
29777,"H4",177.15,"Found",1986,-71.5,35.66667
29778,"H4",110.69,"Found",1986,-71.5,35.66667
29779,"H4",63.95,"Found",1986,-71.5,35.66667
29780,"H4",68.48,"Found",1986,-71.5,35.66667
29781,"H4",46.48,"Found",1986,-71.5,35.66667
29782,"H4",41.34,"Found",1986,-71.5,35.66667
